reading_id,mine_id,sensor_type,value,unit,recorded_at
2124,59,temperature,30.7,C,2026-09-09T08:27:00+00:00
2125,60,dust,7.8,mg/m3,2026-09-06T14:50:00+00:00
2126,60,dust,7.2,mg/m3,2026-09-06T20:30:00+00:00
2127,60,dust,4.3,mg/m3,2026-09-07T02:37:00+00:00
2128,60,dust,1.5,mg/m3,2026-09-07T08:50:00+00:00
2129,60,dust,2.6,mg/m3,2026-09-07T14:58:00+00:00
2130,60,dust,3.5,mg/m3,2026-09-07T20:39:00+00:00
2131,60,dust,8.0,mg/m3,2026-09-08T02:15:00+00:00
2132,60,dust,5.8,mg/m3,2026-09-08T08:29:00+00:00
2133,60,dust,13.3,mg/m3,2026-09-08T14:29:00+00:00
2134,60,dust,8.9,mg/m3,2026-09-08T20:58:00+00:00
2135,60,dust,6.0,mg/m3,2026-09-09T02:30:00+00:00
2136,60,dust,7.8,mg/m3,2026-09-09T08:58:00+00:00
2137,60,gas,25.3,ppm,2026-09-06T14:47:00+00:00
2138,60,gas,29.1,ppm,2026-09-06T20:54:00+00:00
2139,60,gas,14.1,ppm,2026-09-07T02:58:00+00:00
2140,60,gas,33.4,ppm,2026-09-07T08:51:00+00:00
2141,60,gas,16.0,ppm,2026-09-07T14:19:00+00:00
2142,60,gas,22.8,ppm,2026-09-07T20:16:00+00:00
2143,60,gas,22.1,ppm,2026-09-08T02:23:00+00:00
2144,60,gas,40.3,ppm,2026-09-08T08:52:00+00:00
2145,60,gas,37.3,ppm,2026-09-08T14:27:00+00:00
2146,60,gas,42.7,ppm,2026-09-08T20:41:00+00:00
2147,60,gas,37.7,ppm,2026-09-09T02:46:00+00:00
2148,60,gas,25.4,ppm,2026-09-09T08:26:00+00:00
2149,60,temperature,42.9,C,2026-09-06T14:16:00+00:00
2150,60,temperature,31.0,C,2026-09-06T20:38:00+00:00
2151,60,temperature,24.6,C,2026-09-07T02:37:00+00:00
2152,60,temperature,34.3,C,2026-09-07T08:28:00+00:00
2153,60,temperature,23.4,C,2026-09-07T14:18:00+00:00
2154,60,temperature,23.2,C,2026-09-07T20:16:00+00:00
2155,60,temperature,40.1,C,2026-09-08T02:25:00+00:00
2156,60,temperature,23.4,C,2026-09-08T08:36:00+00:00
2157,60,temperature,33.0,C,2026-09-08T14:32:00+00:00
2158,60,temperature,41.8,C,2026-09-08T20:16:00+00:00
2159,60,temperature,39.5,C,2026-09-09T02:24:00+00:00
2160,60,temperature,38.0,C,2026-09-09T08:26:00+00:00
2161,61,dust,4.4,mg/m3,2026-09-06T14:46:00+00:00
2162,61,dust,7.1,mg/m3,2026-09-06T20:29:00+00:00
2163,61,dust,4.9,mg/m3,2026-09-07T02:22:00+00:00
2164,61,dust,2.5,mg/m3,2026-09-07T08:28:00+00:00
2165,61,dust,7.9,mg/m3,2026-09-07T14:54:00+00:00
2166,61,dust,6.1,mg/m3,2026-09-07T20:21:00+00:00
2167,61,dust,7.1,mg/m3,2026-09-08T02:27:00+00:00
2168,61,dust,7.2,mg/m3,2026-09-08T08:23:00+00:00
2169,61,dust,5.0,mg/m3,2026-09-08T14:46:00+00:00
2170,61,dust,4.2,mg/m3,2026-09-08T20:45:00+00:00
2171,61,dust,6.3,mg/m3,2026-09-09T02:41:00+00:00
2172,61,dust,7.6,mg/m3,2026-09-09T08:51:00+00:00
2173,61,gas,39.6,ppm,2026-09-06T14:30:00+00:00
2174,61,gas,44.7,ppm,2026-09-06T20:44:00+00:00
2175,61,gas,22.4,ppm,2026-09-07T02:26:00+00:00
2176,61,gas,25.8,ppm,2026-09-07T08:33:00+00:00
2177,61,gas,6.6,ppm,2026-09-07T14:25:00+00:00
2178,61,gas,39.8,ppm,2026-09-07T20:54:00+00:00
2179,61,gas,24.2,ppm,2026-09-08T02:50:00+00:00
2180,61,gas,29.4,ppm,2026-09-08T08:27:00+00:00
2181,61,gas,21.2,ppm,2026-09-08T14:24:00+00:00
2182,61,gas,42.2,ppm,2026-09-08T20:49:00+00:00
2183,61,gas,41.2,ppm,2026-09-09T02:51:00+00:00
2184,61,gas,26.6,ppm,2026-09-09T09:00:00+00:00
2185,61,temperature,47.6,C,2026-09-06T14:49:00+00:00
2186,61,temperature,22.7,C,2026-09-06T20:49:00+00:00
2187,61,temperature,39.3,C,2026-09-07T02:28:00+00:00
2188,61,temperature,41.9,C,2026-09-07T08:53:00+00:00
2189,61,temperature,34.7,C,2026-09-07T14:17:00+00:00
2190,61,temperature,41.7,C,2026-09-07T20:27:00+00:00
2191,61,temperature,42.3,C,2026-09-08T02:37:00+00:00
2192,61,temperature,35.9,C,2026-09-08T08:36:00+00:00
2193,61,temperature,41.0,C,2026-09-08T14:23:00+00:00
2194,61,temperature,26.3,C,2026-09-08T20:47:00+00:00
2195,61,temperature,28.5,C,2026-09-09T02:42:00+00:00
2196,61,temperature,35.0,C,2026-09-09T08:15:00+00:00
2197,62,dust,6.7,mg/m3,2026-09-06T14:18:00+00:00
2198,62,dust,1.7,mg/m3,2026-09-06T21:00:00+00:00
2199,62,dust,6.8,mg/m3,2026-09-07T02:46:00+00:00
2200,62,dust,6.3,mg/m3,2026-09-07T08:54:00+00:00
2201,62,dust,5.9,mg/m3,2026-09-07T14:15:00+00:00
2202,62,dust,6.3,mg/m3,2026-09-07T20:44:00+00:00
2203,62,dust,8.9,mg/m3,2026-09-08T02:41:00+00:00
2204,62,dust,5.2,mg/m3,2026-09-08T08:22:00+00:00
2205,62,dust,6.4,mg/m3,2026-09-08T14:39:00+00:00
2206,62,dust,7.1,mg/m3,2026-09-08T20:33:00+00:00
2207,62,dust,7.8,mg/m3,2026-09-09T02:41:00+00:00
2208,62,dust,7.2,mg/m3,2026-09-09T08:41:00+00:00
2209,62,gas,24.5,ppm,2026-09-06T14:29:00+00:00
2210,62,gas,10.9,ppm,2026-09-06T20:51:00+00:00
2211,62,gas,11.4,ppm,2026-09-07T02:55:00+00:00
2212,62,gas,7.8,ppm,2026-09-07T08:33:00+00:00
2213,62,gas,44.6,ppm,2026-09-07T14:16:00+00:00
2214,62,gas,31.5,ppm,2026-09-07T20:30:00+00:00
2215,62,gas,43.7,ppm,2026-09-08T02:36:00+00:00
2216,62,gas,17.3,ppm,2026-09-08T08:43:00+00:00
2217,62,gas,29.5,ppm,2026-09-08T14:33:00+00:00
2218,62,gas,15.1,ppm,2026-09-08T20:50:00+00:00
2219,62,gas,28.1,ppm,2026-09-09T02:15:00+00:00
2220,62,gas,31.9,ppm,2026-09-09T08:31:00+00:00
2221,62,temperature,25.1,C,2026-09-06T14:35:00+00:00
2222,62,temperature,34.3,C,2026-09-06T20:23:00+00:00
2223,62,temperature,35.0,C,2026-09-07T02:44:00+00:00
2224,62,temperature,24.3,C,2026-09-07T08:31:00+00:00
2225,62,temperature,39.8,C,2026-09-07T14:22:00+00:00
2226,62,temperature,38.7,C,2026-09-07T20:26:00+00:00
2227,62,temperature,31.1,C,2026-09-08T02:24:00+00:00
2228,62,temperature,29.6,C,2026-09-08T08:27:00+00:00
2229,62,temperature,41.2,C,2026-09-08T14:38:00+00:00
2230,62,temperature,22.8,C,2026-09-08T20:20:00+00:00
2231,62,temperature,32.9,C,2026-09-09T02:17:00+00:00
2232,62,temperature,43.5,C,2026-09-09T08:37:00+00:00
2233,63,dust,9.2,mg/m3,2026-09-06T14:43:00+00:00
2234,63,dust,2.2,mg/m3,2026-09-06T20:33:00+00:00
2235,63,dust,1.7,mg/m3,2026-09-07T02:51:00+00:00
2236,63,dust,7.2,mg/m3,2026-09-07T08:24:00+00:00
2237,63,dust,2.7,mg/m3,2026-09-07T14:53:00+00:00
2238,63,dust,8.4,mg/m3,2026-09-07T20:59:00+00:00
2239,63,dust,9.2,mg/m3,2026-09-08T02:41:00+00:00
2240,63,dust,6.6,mg/m3,2026-09-08T08:49:00+00:00
2241,63,dust,13.5,mg/m3,2026-09-08T14:47:00+00:00
2242,63,dust,3.9,mg/m3,2026-09-08T20:47:00+00:00
2243,63,dust,6.2,mg/m3,2026-09-09T02:32:00+00:00
2244,63,dust,2.5,mg/m3,2026-09-09T08:47:00+00:00
2245,63,gas,9.8,ppm,2026-09-06T14:43:00+00:00
2246,63,gas,25.4,ppm,2026-09-06T20:59:00+00:00
2247,63,gas,23.3,ppm,2026-09-07T02:27:00+00:00
2248,63,gas,37.2,ppm,2026-09-07T08:59:00+00:00
2249,63,gas,35.2,ppm,2026-09-07T14:46:00+00:00
2250,63,gas,11.4,ppm,2026-09-07T20:30:00+00:00
2251,63,gas,42.8,ppm,2026-09-08T02:35:00+00:00
2252,63,gas,5.8,ppm,2026-09-08T08:31:00+00:00
2253,63,gas,11.6,ppm,2026-09-08T14:44:00+00:00
2254,63,gas,56.0,ppm,2026-09-08T20:41:00+00:00
2255,63,gas,41.7,ppm,2026-09-09T02:41:00+00:00
2256,63,gas,38.6,ppm,2026-09-09T08:36:00+00:00
2257,63,temperature,29.0,C,2026-09-06T14:32:00+00:00
2258,63,temperature,42.1,C,2026-09-06T20:57:00+00:00
2259,63,temperature,35.9,C,2026-09-07T02:23:00+00:00
2260,63,temperature,30.5,C,2026-09-07T08:59:00+00:00
2261,63,temperature,33.3,C,2026-09-07T14:45:00+00:00
2262,63,temperature,26.4,C,2026-09-07T20:45:00+00:00
2263,63,temperature,39.5,C,2026-09-08T02:53:00+00:00
2264,63,temperature,29.8,C,2026-09-08T08:25:00+00:00
2265,63,temperature,26.4,C,2026-09-08T14:27:00+00:00
2266,63,temperature,25.5,C,2026-09-08T20:30:00+00:00
2267,63,temperature,22.6,C,2026-09-09T02:18:00+00:00
2268,63,temperature,26.4,C,2026-09-09T08:30:00+00:00
2269,64,dust,6.4,mg/m3,2026-09-06T14:18:00+00:00
2270,64,dust,3.0,mg/m3,2026-09-06T20:28:00+00:00
2271,64,dust,6.5,mg/m3,2026-09-07T02:43:00+00:00
2272,64,dust,3.8,mg/m3,2026-09-07T08:23:00+00:00
2273,64,dust,3.9,mg/m3,2026-09-07T14:58:00+00:00
2274,64,dust,3.5,mg/m3,2026-09-07T20:56:00+00:00
2275,64,dust,4.8,mg/m3,2026-09-08T02:16:00+00:00
2276,64,dust,9.1,mg/m3,2026-09-08T08:44:00+00:00
2277,64,dust,18.6,mg/m3,2026-09-08T14:32:00+00:00
2278,64,dust,8.3,mg/m3,2026-09-08T20:59:00+00:00
2279,64,dust,8.0,mg/m3,2026-09-09T02:58:00+00:00
2280,64,dust,8.8,mg/m3,2026-09-09T08:24:00+00:00
2281,64,gas,43.8,ppm,2026-09-06T14:35:00+00:00
2282,64,gas,22.9,ppm,2026-09-06T20:57:00+00:00
2283,64,gas,42.6,ppm,2026-09-07T02:37:00+00:00
2284,64,gas,20.8,ppm,2026-09-07T08:23:00+00:00
2285,64,gas,30.2,ppm,2026-09-07T14:48:00+00:00
2286,64,gas,15.3,ppm,2026-09-07T20:26:00+00:00
2287,64,gas,5.3,ppm,2026-09-08T02:40:00+00:00
2288,64,gas,13.8,ppm,2026-09-08T08:41:00+00:00
2289,64,gas,22.0,ppm,2026-09-08T14:31:00+00:00
2290,64,gas,8.4,ppm,2026-09-08T20:35:00+00:00
2291,64,gas,76.1,ppm,2026-09-09T02:43:00+00:00
2292,64,gas,16.9,ppm,2026-09-09T08:22:00+00:00
2293,64,temperature,25.7,C,2026-09-06T14:55:00+00:00
2294,64,temperature,23.5,C,2026-09-06T20:46:00+00:00
2295,64,temperature,33.2,C,2026-09-07T02:16:00+00:00
2296,64,temperature,29.4,C,2026-09-07T08:51:00+00:00
2297,64,temperature,25.2,C,2026-09-07T14:32:00+00:00
2298,64,temperature,27.8,C,2026-09-07T20:47:00+00:00
2299,64,temperature,42.2,C,2026-09-08T02:56:00+00:00
2300,64,temperature,31.6,C,2026-09-08T08:32:00+00:00
2301,64,temperature,22.0,C,2026-09-08T14:57:00+00:00
2302,64,temperature,28.9,C,2026-09-08T20:38:00+00:00
2303,64,temperature,36.1,C,2026-09-09T02:20:00+00:00
2304,64,temperature,25.8,C,2026-09-09T08:55:00+00:00
2305,65,dust,3.1,mg/m3,2026-09-06T14:53:00+00:00
2306,65,dust,6.5,mg/m3,2026-09-06T20:41:00+00:00
2307,65,dust,1.6,mg/m3,2026-09-07T02:26:00+00:00
2308,65,dust,7.9,mg/m3,2026-09-07T08:18:00+00:00
2309,65,dust,8.8,mg/m3,2026-09-07T14:58:00+00:00
2310,65,dust,7.3,mg/m3,2026-09-07T20:32:00+00:00
2311,65,dust,5.0,mg/m3,2026-09-08T03:00:00+00:00
2312,65,dust,1.8,mg/m3,2026-09-08T08:22:00+00:00
2313,65,dust,2.6,mg/m3,2026-09-08T14:20:00+00:00
2314,65,dust,4.9,mg/m3,2026-09-08T20:23:00+00:00
2315,65,dust,7.3,mg/m3,2026-09-09T02:30:00+00:00
2316,65,dust,4.8,mg/m3,2026-09-09T08:32:00+00:00
2317,65,gas,16.0,ppm,2026-09-06T14:43:00+00:00
2318,65,gas,6.2,ppm,2026-09-06T20:19:00+00:00
2319,65,gas,27.1,ppm,2026-09-07T02:54:00+00:00
2320,65,gas,21.5,ppm,2026-09-07T08:39:00+00:00
2321,65,gas,12.2,ppm,2026-09-07T14:27:00+00:00
2322,65,gas,20.4,ppm,2026-09-07T20:37:00+00:00
2323,65,gas,11.4,ppm,2026-09-08T02:53:00+00:00
2324,65,gas,40.3,ppm,2026-09-08T08:41:00+00:00
2325,65,gas,26.8,ppm,2026-09-08T14:17:00+00:00
2326,65,gas,15.5,ppm,2026-09-08T20:21:00+00:00
2327,65,gas,22.2,ppm,2026-09-09T03:00:00+00:00
2328,65,gas,37.5,ppm,2026-09-09T08:45:00+00:00
2329,65,temperature,25.6,C,2026-09-06T14:50:00+00:00
2330,65,temperature,25.5,C,2026-09-06T20:58:00+00:00
2331,65,temperature,22.2,C,2026-09-07T02:59:00+00:00
2332,65,temperature,22.2,C,2026-09-07T08:39:00+00:00
2333,65,temperature,28.5,C,2026-09-07T14:40:00+00:00
2334,65,temperature,22.6,C,2026-09-07T20:18:00+00:00
2335,65,temperature,27.1,C,2026-09-08T02:17:00+00:00
2336,65,temperature,43.1,C,2026-09-08T08:56:00+00:00
2337,65,temperature,37.4,C,2026-09-08T14:32:00+00:00
2338,65,temperature,36.4,C,2026-09-08T20:56:00+00:00
2339,65,temperature,25.0,C,2026-09-09T02:42:00+00:00
2340,65,temperature,41.2,C,2026-09-09T08:56:00+00:00
2341,66,dust,9.4,mg/m3,2026-09-06T14:16:00+00:00
2342,66,dust,3.3,mg/m3,2026-09-06T20:50:00+00:00
2343,66,dust,2.3,mg/m3,2026-09-07T02:25:00+00:00
2344,66,dust,7.5,mg/m3,2026-09-07T08:35:00+00:00
2345,66,dust,7.2,mg/m3,2026-09-07T14:38:00+00:00
2346,66,dust,8.2,mg/m3,2026-09-07T20:32:00+00:00
2347,66,dust,7.2,mg/m3,2026-09-08T02:16:00+00:00
2348,66,dust,2.9,mg/m3,2026-09-08T08:40:00+00:00
2349,66,dust,9.2,mg/m3,2026-09-08T14:57:00+00:00
2350,66,dust,13.3,mg/m3,2026-09-08T20:45:00+00:00
2351,66,dust,4.8,mg/m3,2026-09-09T02:22:00+00:00
2352,66,dust,6.4,mg/m3,2026-09-09T08:26:00+00:00
2353,66,gas,11.4,ppm,2026-09-06T14:32:00+00:00
2354,66,gas,14.4,ppm,2026-09-06T20:33:00+00:00
2355,66,gas,43.5,ppm,2026-09-07T02:17:00+00:00
2356,66,gas,34.3,ppm,2026-09-07T08:21:00+00:00
2357,66,gas,28.1,ppm,2026-09-07T14:25:00+00:00
2358,66,gas,33.1,ppm,2026-09-07T20:43:00+00:00
2359,66,gas,33.9,ppm,2026-09-08T02:48:00+00:00
2360,66,gas,29.8,ppm,2026-09-08T08:31:00+00:00
2361,66,gas,38.9,ppm,2026-09-08T14:41:00+00:00
2362,66,gas,38.2,ppm,2026-09-08T20:54:00+00:00
2363,66,gas,13.1,ppm,2026-09-09T02:29:00+00:00
2364,66,gas,39.3,ppm,2026-09-09T08:32:00+00:00
2365,66,temperature,25.8,C,2026-09-06T14:48:00+00:00
2366,66,temperature,39.9,C,2026-09-06T20:20:00+00:00
2367,66,temperature,36.9,C,2026-09-07T02:17:00+00:00
2368,66,temperature,41.2,C,2026-09-07T08:26:00+00:00
2369,66,temperature,35.6,C,2026-09-07T14:19:00+00:00
2370,66,temperature,43.3,C,2026-09-07T20:30:00+00:00
2371,66,temperature,30.1,C,2026-09-08T02:17:00+00:00
2372,66,temperature,23.0,C,2026-09-08T08:30:00+00:00
2373,66,temperature,26.9,C,2026-09-08T14:51:00+00:00
2374,66,temperature,42.5,C,2026-09-08T20:17:00+00:00
2375,66,temperature,29.0,C,2026-09-09T02:21:00+00:00
2376,66,temperature,31.7,C,2026-09-09T08:55:00+00:00
2377,67,dust,5.5,mg/m3,2026-09-06T14:28:00+00:00
2378,67,dust,4.4,mg/m3,2026-09-06T20:41:00+00:00
2379,67,dust,8.6,mg/m3,2026-09-07T02:38:00+00:00
2380,67,dust,12.5,mg/m3,2026-09-07T08:48:00+00:00
2381,67,dust,7.0,mg/m3,2026-09-07T14:19:00+00:00
2382,67,dust,3.1,mg/m3,2026-09-07T20:28:00+00:00
2383,67,dust,7.6,mg/m3,2026-09-08T02:47:00+00:00
2384,67,dust,1.8,mg/m3,2026-09-08T08:24:00+00:00
2385,67,dust,6.6,mg/m3,2026-09-08T14:24:00+00:00
2386,67,dust,6.3,mg/m3,2026-09-08T20:15:00+00:00
2387,67,dust,3.7,mg/m3,2026-09-09T02:17:00+00:00
2388,67,dust,8.1,mg/m3,2026-09-09T08:46:00+00:00
2389,67,gas,13.6,ppm,2026-09-06T15:00:00+00:00
2390,67,gas,5.8,ppm,2026-09-06T20:25:00+00:00
2391,67,gas,38.9,ppm,2026-09-07T02:24:00+00:00
2392,67,gas,8.3,ppm,2026-09-07T09:00:00+00:00
2393,67,gas,56.4,ppm,2026-09-07T14:33:00+00:00
2394,67,gas,37.1,ppm,2026-09-07T20:19:00+00:00
2395,67,gas,26.5,ppm,2026-09-08T02:58:00+00:00
2396,67,gas,12.3,ppm,2026-09-08T08:53:00+00:00
2397,67,gas,12.2,ppm,2026-09-08T14:27:00+00:00
2398,67,gas,13.7,ppm,2026-09-08T20:41:00+00:00
2399,67,gas,16.5,ppm,2026-09-09T02:55:00+00:00
2400,67,gas,40.6,ppm,2026-09-09T08:22:00+00:00
2401,67,temperature,39.7,C,2026-09-06T14:40:00+00:00
2402,67,temperature,38.7,C,2026-09-06T20:56:00+00:00
2403,67,temperature,41.6,C,2026-09-07T02:49:00+00:00
2404,67,temperature,22.7,C,2026-09-07T08:37:00+00:00
2405,67,temperature,42.9,C,2026-09-07T14:37:00+00:00
2406,67,temperature,32.6,C,2026-09-07T20:21:00+00:00
2407,67,temperature,25.1,C,2026-09-08T02:19:00+00:00
2408,67,temperature,32.3,C,2026-09-08T08:45:00+00:00
2409,67,temperature,26.4,C,2026-09-08T14:42:00+00:00
2410,67,temperature,30.6,C,2026-09-08T20:56:00+00:00
2411,67,temperature,38.5,C,2026-09-09T02:33:00+00:00
2412,67,temperature,24.9,C,2026-09-09T08:41:00+00:00
2413,68,dust,4.9,mg/m3,2026-09-06T14:46:00+00:00
2414,68,dust,7.5,mg/m3,2026-09-06T20:43:00+00:00
2415,68,dust,2.3,mg/m3,2026-09-07T02:26:00+00:00
2416,68,dust,5.6,mg/m3,2026-09-07T08:38:00+00:00
2417,68,dust,5.6,mg/m3,2026-09-07T14:40:00+00:00
2418,68,dust,3.3,mg/m3,2026-09-07T20:22:00+00:00
2419,68,dust,3.6,mg/m3,2026-09-08T02:59:00+00:00
2420,68,dust,4.2,mg/m3,2026-09-08T08:53:00+00:00
2421,68,dust,1.6,mg/m3,2026-09-08T14:38:00+00:00
2422,68,dust,8.7,mg/m3,2026-09-08T20:55:00+00:00
2423,68,dust,3.8,mg/m3,2026-09-09T02:44:00+00:00
2424,68,dust,3.1,mg/m3,2026-09-09T08:21:00+00:00
2425,68,gas,19.5,ppm,2026-09-06T14:45:00+00:00
2426,68,gas,32.5,ppm,2026-09-06T20:30:00+00:00
2427,68,gas,29.0,ppm,2026-09-07T02:33:00+00:00
2428,68,gas,59.2,ppm,2026-09-07T08:42:00+00:00
2429,68,gas,18.3,ppm,2026-09-07T14:23:00+00:00
2430,68,gas,44.3,ppm,2026-09-07T20:30:00+00:00
2431,68,gas,9.5,ppm,2026-09-08T02:59:00+00:00
2432,68,gas,9.3,ppm,2026-09-08T08:41:00+00:00
2433,68,gas,15.8,ppm,2026-09-08T14:45:00+00:00
2434,68,gas,20.2,ppm,2026-09-08T20:26:00+00:00
2435,68,gas,41.8,ppm,2026-09-09T02:59:00+00:00
2436,68,gas,40.7,ppm,2026-09-09T08:54:00+00:00
2437,68,temperature,23.2,C,2026-09-06T14:41:00+00:00
2438,68,temperature,26.2,C,2026-09-06T20:28:00+00:00
2439,68,temperature,38.5,C,2026-09-07T02:27:00+00:00
2440,68,temperature,41.2,C,2026-09-07T08:38:00+00:00
2441,68,temperature,46.7,C,2026-09-07T14:41:00+00:00
2442,68,temperature,36.7,C,2026-09-07T20:58:00+00:00
2443,68,temperature,33.8,C,2026-09-08T02:24:00+00:00
2444,68,temperature,26.3,C,2026-09-08T08:36:00+00:00
2445,68,temperature,33.1,C,2026-09-08T14:46:00+00:00
2446,68,temperature,29.1,C,2026-09-08T20:27:00+00:00
2447,68,temperature,33.2,C,2026-09-09T02:32:00+00:00
2448,68,temperature,38.9,C,2026-09-09T08:55:00+00:00
2449,69,dust,3.9,mg/m3,2026-09-06T14:25:00+00:00
2450,69,dust,7.7,mg/m3,2026-09-06T20:45:00+00:00
2451,69,dust,4.8,mg/m3,2026-09-07T02:18:00+00:00
2452,69,dust,5.7,mg/m3,2026-09-07T08:53:00+00:00
2453,69,dust,6.3,mg/m3,2026-09-07T14:31:00+00:00
2454,69,dust,1.9,mg/m3,2026-09-07T21:00:00+00:00
2455,69,dust,3.2,mg/m3,2026-09-08T02:56:00+00:00
2456,69,dust,2.0,mg/m3,2026-09-08T08:32:00+00:00
2457,69,dust,6.6,mg/m3,2026-09-08T14:33:00+00:00
2458,69,dust,2.7,mg/m3,2026-09-08T20:38:00+00:00
2459,69,dust,7.3,mg/m3,2026-09-09T02:19:00+00:00
2460,69,dust,18.1,mg/m3,2026-09-09T08:51:00+00:00
2461,69,gas,18.6,ppm,2026-09-06T14:48:00+00:00
2462,69,gas,18.1,ppm,2026-09-06T20:33:00+00:00
2463,69,gas,21.0,ppm,2026-09-07T02:56:00+00:00
2464,69,gas,6.4,ppm,2026-09-07T08:56:00+00:00
2465,69,gas,17.9,ppm,2026-09-07T14:54:00+00:00
2466,69,gas,30.0,ppm,2026-09-07T20:37:00+00:00
2467,69,gas,23.6,ppm,2026-09-08T02:26:00+00:00
2468,69,gas,30.1,ppm,2026-09-08T08:19:00+00:00
2469,69,gas,27.9,ppm,2026-09-08T14:37:00+00:00
2470,69,gas,28.2,ppm,2026-09-08T20:53:00+00:00
2471,69,gas,36.9,ppm,2026-09-09T02:31:00+00:00
2472,69,gas,27.3,ppm,2026-09-09T08:59:00+00:00
2473,69,temperature,30.2,C,2026-09-06T14:41:00+00:00
2474,69,temperature,26.9,C,2026-09-06T20:55:00+00:00
2475,69,temperature,37.7,C,2026-09-07T02:25:00+00:00
2476,69,temperature,26.7,C,2026-09-07T08:47:00+00:00
2477,69,temperature,33.0,C,2026-09-07T15:00:00+00:00
2478,69,temperature,34.6,C,2026-09-07T20:33:00+00:00
2479,69,temperature,33.4,C,2026-09-08T02:35:00+00:00
2480,69,temperature,34.7,C,2026-09-08T08:42:00+00:00
2481,69,temperature,24.1,C,2026-09-08T14:32:00+00:00
2482,69,temperature,23.7,C,2026-09-08T20:21:00+00:00
2483,69,temperature,40.0,C,2026-09-09T02:39:00+00:00
2484,69,temperature,38.2,C,2026-09-09T08:39:00+00:00
2485,70,dust,8.0,mg/m3,2026-09-06T14:49:00+00:00
2486,70,dust,4.8,mg/m3,2026-09-06T20:49:00+00:00
2487,70,dust,8.4,mg/m3,2026-09-07T02:30:00+00:00
2488,70,dust,20.7,mg/m3,2026-09-07T08:51:00+00:00
2489,70,dust,8.7,mg/m3,2026-09-07T14:50:00+00:00
2490,70,dust,7.7,mg/m3,2026-09-07T20:24:00+00:00
2491,70,dust,4.0,mg/m3,2026-09-08T02:59:00+00:00
2492,70,dust,6.9,mg/m3,2026-09-08T08:43:00+00:00
2493,70,dust,7.7,mg/m3,2026-09-08T14:38:00+00:00
2494,70,dust,1.8,mg/m3,2026-09-08T20:38:00+00:00
2495,70,dust,8.9,mg/m3,2026-09-09T02:15:00+00:00
2496,70,dust,8.1,mg/m3,2026-09-09T08:36:00+00:00
2497,70,gas,38.8,ppm,2026-09-06T14:57:00+00:00
2498,70,gas,8.6,ppm,2026-09-06T20:28:00+00:00
2499,70,gas,38.1,ppm,2026-09-07T02:27:00+00:00
2500,70,gas,10.5,ppm,2026-09-07T08:30:00+00:00
2501,70,gas,27.7,ppm,2026-09-07T14:20:00+00:00
2502,70,gas,27.0,ppm,2026-09-07T20:40:00+00:00
2503,70,gas,28.6,ppm,2026-09-08T02:42:00+00:00
2504,70,gas,32.1,ppm,2026-09-08T08:29:00+00:00
2505,70,gas,15.7,ppm,2026-09-08T14:22:00+00:00
2506,70,gas,38.2,ppm,2026-09-08T20:39:00+00:00
2507,70,gas,10.8,ppm,2026-09-09T02:50:00+00:00
2508,70,gas,39.1,ppm,2026-09-09T08:18:00+00:00
2509,70,temperature,39.2,C,2026-09-06T14:32:00+00:00
2510,70,temperature,29.2,C,2026-09-06T20:39:00+00:00
2511,70,temperature,36.3,C,2026-09-07T02:47:00+00:00
2512,70,temperature,33.5,C,2026-09-07T08:56:00+00:00
2513,70,temperature,40.8,C,2026-09-07T14:23:00+00:00
2514,70,temperature,25.8,C,2026-09-07T20:28:00+00:00
2515,70,temperature,30.4,C,2026-09-08T02:26:00+00:00
2516,70,temperature,40.4,C,2026-09-08T08:24:00+00:00
2517,70,temperature,40.8,C,2026-09-08T14:57:00+00:00
2518,70,temperature,41.7,C,2026-09-08T20:48:00+00:00
2519,70,temperature,35.9,C,2026-09-09T02:39:00+00:00
2520,70,temperature,38.6,C,2026-09-09T08:37:00+00:00
2521,71,dust,4.3,mg/m3,2026-09-06T14:53:00+00:00
2522,71,dust,12.1,mg/m3,2026-09-06T20:46:00+00:00
2523,71,dust,4.1,mg/m3,2026-09-07T02:36:00+00:00
2524,71,dust,8.7,mg/m3,2026-09-07T08:42:00+00:00
2525,71,dust,7.1,mg/m3,2026-09-07T14:24:00+00:00
2526,71,dust,7.7,mg/m3,2026-09-07T20:56:00+00:00
2527,71,dust,5.7,mg/m3,2026-09-08T03:00:00+00:00
2528,71,dust,8.6,mg/m3,2026-09-08T08:16:00+00:00
2529,71,dust,7.8,mg/m3,2026-09-08T14:15:00+00:00
2530,71,dust,9.0,mg/m3,2026-09-08T20:32:00+00:00
2531,71,dust,3.5,mg/m3,2026-09-09T02:15:00+00:00
2532,71,dust,8.8,mg/m3,2026-09-09T08:52:00+00:00
2533,71,gas,27.8,ppm,2026-09-06T14:34:00+00:00
2534,71,gas,25.5,ppm,2026-09-06T20:41:00+00:00
2535,71,gas,11.2,ppm,2026-09-07T02:45:00+00:00
2536,71,gas,9.6,ppm,2026-09-07T08:42:00+00:00
2537,71,gas,18.9,ppm,2026-09-07T14:17:00+00:00
2538,71,gas,31.7,ppm,2026-09-07T20:33:00+00:00
2539,71,gas,19.7,ppm,2026-09-08T02:44:00+00:00
2540,71,gas,84.2,ppm,2026-09-08T08:54:00+00:00
2541,71,gas,43.0,ppm,2026-09-08T14:51:00+00:00
